low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,student_feature,repayment_capability,is_high_user,number_of_trans_from_2011,first_transaction_time,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,reg_preference_for_trad,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day
0.01,0.99,400,0.93,0.98,0.605,18.0,18.0,16.0,3.0,1.0,9010,0,45.0,20140527.0,525430,363.0,0.35,52410,7.0,10480,0.1,1180,0.5,1.0,6.0,18.0,6.0,18.0,1.0,1.0,21.0,21.0,87.0,2300,7.0,0.0,0,33340,0.0,0,1455.0,89.0,534.0,74.0,18.0,13.0,5.0,21.0,3.0,8.0,12.0,463.0,76.0,84.0,75.0,15.0,28.0,7.0,21.0,0.0,1.0,18.0,83.0,36.0,0.0,0.0,353.0,2300.0,76.0,21.0,22.0,5000.0,1952.0,10100.0,78.0,7.0,8.0,19200.0,7500.0,17.0,55.0
0.03,0.97,0,0.54,0.65,0.048,5.0,0.0,54.0,2.0,1.0012121212121212,8280,0,11.0,20160828.0,6000,15.0,1.0,0,8.0,1560,1.0,250,0.8,2.0,0.0,0.0,0.0,0.0,0.6492961224993825,1.0,6.0,15.0,153061.81075561605,0,0.0,0.0,0,0,0.0,0,631.0,169.0,538.0,70.0,10.0,5.0,5.0,11.0,1.0,2.0,7.0,510.0,75.0,28.0,22.0,1.0,13.0,7.0,6.0,0.0,2.0,15.0,38.0,18.0,1.0,3.0,338.0,1000.0,76.0,6.0,7.0,2300.0,1050.0,11000.0,75.0,7.0,7.0,26400.0,11671.0,9.0,54.0
0.02,0.98,500,0.74,0.82,0.20800000000000002,14.0,27.0,26.0,3.0,1.0012121212121212,12790,0,31.0,20150126.0,178050,137.0,0.55,15800,4.0,6170,0.3,1460,0.45,1.0,0.0,27.0,0.0,27.0,2.0,3.0,4.0,4.0,423.0,1900,5.0,0.0,0,0,0.0,1,1211.0,83.0,539.0,69.0,5.0,1.0,2.0,6.0,3.0,3.0,6.0,494.0,78.0,36.0,18.0,7.0,10.0,4.0,6.0,5.0,8.0,20.0,23.0,92.0,0.0,58.0,344.0,2700.0,75.0,6.0,6.0,3800.0,2016.0,4400.0,83.0,4.0,4.0,6000.0,5025.0,14.0,1.0
0.01,0.63,1800,0.73,1.0,0.425,25.0,19.0,12.0,2.0,1.0,32230,0,24.0,20160310.0,390000,229.0,0.1,109740,7.0,2880,0.05,1640,0.4,3.0,4.0,18.0,4.0,18.0,1.0,0.0,2.0,2.0,45477.0,16000,6.0,0.0,2180,46000,0.0,0,802.0,82.0,532.0,72.0,5.0,4.0,1.0,8.0,5.0,6.0,8.0,494.0,75.0,14.0,14.0,1.0,7.0,2.0,5.0,0.0,1.0,3.0,21.0,2.0,0.0,0.0,360.0,2600.0,74.0,5.0,6.0,5300.0,2180.0,3000.0,76.0,2.0,3.0,3600.0,2700.0,4.0,66.0
0.03,0.97,5000,1.33,0.74,0.541,19.0,30.0,20.0,4.0,1.0012121212121212,4260,0,60.0,20110613.0,417830,298.0,0.2,71700,7.0,1370,0.05,990,0.55,3.0,4.0,5.0,4.0,5.0,0.0,2.0,12.0,12.0,165528.0,1470,9.0,0.0,790,6940,0.0,0,2534.0,84.0,542.0,78.0,26.0,16.0,9.0,43.0,5.0,22.0,32.0,516.0,73.0,68.0,49.0,1.0,26.0,12.0,14.0,4.0,14.0,40.0,55.0,45.0,3.0,4.0,355.0,1500.0,71.0,14.0,15.0,2500.0,1478.0,5400.0,77.0,12.0,13.0,15600.0,5150.0,0.0,-1.0
0.01,0.99,0,3.43,0.67,0.28300000000000003,16.0,76.0,55.0,3.0,1.0012121212121212,11580,0,22.0,20150621.0,112460,100.0,0.25,38370,6.0,4340,0.15,1280,0.5,1.0,10.0,15.0,10.0,15.0,2.0,0.0,18.0,18.0,1058891.0,5650,5.0,0.0,900,13980,0.0,1,1065.0,89.0,658.0,76.0,20.0,10.0,7.0,26.0,6.0,11.0,17.0,633.0,79.0,16.0,15.0,0.0,10.0,5.0,5.0,0.0,2.0,6.0,26.0,1.0,0.0,0.0,303.0,1900.0,77.0,5.0,5.0,2300.0,1920.0,11700.0,79.0,5.0,5.0,21600.0,11100.0,3.0,60.0
0.02,0.79,0,1.32,0.39,0.166,11.0,65.0,37.0,2.0,1.0012121212121212,6310,0,20.0,20131125.0,82220,68.0,1.0,11040,5.0,1220,1.0,1150,0.5,1.0,0.0,65.0,0.0,65.0,0.0,0.0,1.0,1.0,0.0,0,3.0,0.0,0,0,0.0,0,1638.0,123.0,512.0,76.0,8.0,3.0,3.0,12.0,5.0,9.0,11.0,485.0,80.0,16.0,10.0,1.0,9.0,7.0,2.0,1.0,2.0,4.0,12.0,12.0,0.0,1.0,339.0,2900.0,77.0,2.0,2.0,3500.0,2550.0,27100.0,80.0,7.0,8.0,45000.0,22585.0,15.0,3.0
0.01,0.99,1900,0.53,1.0,0.43799999999999994,20.0,20.0,11.0,3.0,1.0012121212121212,12560,0,12.0,20170313.0,140130,158.0,0.2,40320,8.0,18120,0.05,1470,0.45,1.0,6.0,15.0,6.0,15.0,1.0,3.0,3.0,3.0,369384.0,3570,8.0,0.0,1180,27260,0.0,1,434.0,82.0,535.0,77.0,10.0,7.0,2.0,14.0,6.0,12.0,12.0,511.0,75.0,36.0,33.0,2.0,9.0,2.0,7.0,1.0,2.0,7.0,36.0,6.0,0.0,2.0,358.0,2600.0,74.0,7.0,7.0,3300.0,1900.0,3700.0,85.0,2.0,3.0,4800.0,2900.0,1.0,1.0
0.03,0.97,1900,0.71,0.92,0.127,15.0,36.0,31.0,3.0,1.0,9830,0,12.0,20170216.0,32290,44.0,0.65,8710,7.0,10,1.0,1020,0.55,3.0,0.0,32.0,0.0,32.0,0.0,0.0,1.0,1.0,0.0,960,3.0,0.0,0,0,0.0,0,459.0,98.0,528.0,78.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,490.0,75.0,11.0,11.0,1.0,6.0,2.0,4.0,0.0,1.0,8.0,11.0,0.0,0.0,0.0,293.0,2100.0,74.0,4.0,4.0,2300.0,1625.0,10100.0,77.0,2.0,2.0,12000.0,7800.0,56.0,81.0
0.05,0.81,200,7.22,0.63,0.33299999999999996,16.0,21.0,44.0,3.0,1.0012121212121212,10860,0,29.0,20140509.0,107890,145.0,0.65,19870,5.0,590,0.1,810,0.6,1.0,11.0,20.0,11.0,20.0,0.0,1.0,8.0,8.0,27.0,480,7.0,0.0,0,4110,0.0,0,1473.0,82.0,548.0,81.0,13.0,6.0,5.0,22.0,1.0,4.0,9.0,506.0,76.0,27.0,21.0,3.0,12.0,2.0,10.0,3.0,4.0,11.0,24.0,26.0,4.0,1.0,327.0,1500.0,74.0,10.0,11.0,2300.0,1550.0,1100.0,76.0,2.0,2.0,1200.0,1100.0,24.0,8.0
0.02,0.98,0,1.47,1.0,0.303,9.0,21.0,15.0,3.0,1.0012121212121212,7380,0,9.0,20170626.0,40010,82.0,0.4,18810,6.0,15780,0.3,1250,0.55,4.0,9.0,16.0,9.0,16.0,0.0,0.0,2.0,2.0,0.0,1230,3.0,0.0,0,2540,0.0,0,329.0,83.0,658.0,74.0,8.0,6.0,2.0,9.0,1.0,3.0,7.0,638.0,77.0,12.0,10.0,0.0,8.0,3.0,5.0,1.0,1.0,8.0,14.0,2.0,1.0,0.0,271.0,2100.0,77.0,5.0,5.0,4000.0,1960.0,8400.0,79.0,3.0,3.0,9600.0,7800.0,19.0,10.0
0.01,0.99,1000,0.53,0.42,0.5770000000000001,18.0,14.0,13.0,3.0,1.0,11210,0,34.0,20110707.0,373970,275.0,0.35,42050,7.0,3750,0.05,1200,0.5,1.0,7.0,7.0,7.0,7.0,0.0,2.0,6.0,6.0,150578.0,1130,6.0,0.0,0,27790,0.0,0,2510.0,82.0,556.0,76.0,25.0,13.0,8.0,36.0,5.0,14.0,20.0,498.0,75.0,91.0,85.0,3.0,24.0,7.0,17.0,1.0,1.0,42.0,107.0,25.0,1.0,0.0,338.0,1700.0,73.0,17.0,18.0,2800.0,1552.0,15800.0,80.0,7.0,8.0,21600.0,11014.0,10.0,5.0
0.03,0.97,3000,0.4,0.61,0.127,15.0,32.0,36.0,4.0,1.0012121212121212,10220,0,34.0,20130714.0,28530,88.0,0.4,7980,6.0,1540,0.15,720,0.65,1.0,9.0,32.0,9.0,35.0,0.6492961224993825,1.0,2.0,15.0,0.0,1310,1.0,0.0,1080,1970,0.0,1,1772.0,84.0,544.0,68.0,5.0,2.0,2.0,6.0,4.0,4.0,6.0,507.0,79.0,12.0,9.0,1.0,7.0,4.0,3.0,0.0,0.0,4.0,15.0,8.0,0.0,0.0,355.0,1600.0,75.0,3.0,3.0,2100.0,1466.0,9000.0,81.0,4.0,4.0,14400.0,8050.0,3.0,134.0
0.01,0.99,5000,2.7,0.39,0.12300000000000001,14.0,96.0,50.0,4.0,1.0012121212121212,1890,0,20.0,20131117.0,38580,54.0,1.0,9190,5.0,1770,1.0,1450,0.4,3.0,0.0,23.0,0.0,35.0,0.0,1.0,15.0,15.0,0.0,0,4.0,0.0,0,6110,0.0,0,1646.0,122.0,643.0,73.0,7.0,2.0,3.0,12.0,6.0,10.0,11.0,616.0,76.0,7.0,7.0,0.0,5.0,2.0,3.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,336.0,1900.0,74.0,3.0,3.0,2800.0,1500.0,5000.0,80.0,2.0,2.0,5100.0,4800.0,7.0,86.0
0.03,0.97,0,0.61,0.96,0.17600000000000002,12.0,31.0,31.0,2.0,1.0012121212121212,8780,0,23.0,20151129.0,44590,121.0,1.0,0,5.0,660,1.0,930,0.55,1.0,0.0,31.0,0.0,31.0,0.6492961224993825,0.0,3.0,5.0,0.0,0,1.0,0.0,0,0,0.0,1,904.0,160.0,528.0,73.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,456.0,76.0,18.0,6.0,6.0,9.0,3.0,6.0,0.0,1.0,4.0,9.0,129.0,0.0,12.0,341.0,2100.0,75.0,6.0,6.0,2900.0,1850.0,10400.0,77.0,3.0,3.0,14400.0,9333.0,82.0,36.0
0.01,0.99,0,2.13,0.25,0.35200000000000004,16.0,15.0,17.0,2.0,1.0012121212121212,16930,0,16.0,20121214.0,116150,137.0,0.25,34470,6.0,3690,0.05,1070,0.5,3.0,5.0,15.0,5.0,15.0,0.0,2.0,4.0,6.0,3.0,2190,6.0,0.0,1180,11540,0.0,0,1984.0,84.0,530.0,72.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,496.0,76.0,8.0,8.0,1.0,5.0,4.0,1.0,0.0,0.0,4.0,12.0,9.0,0.0,0.0,331.0,2500.0,75.0,1.0,1.0,2500.0,2500.0,10900.0,76.0,4.0,5.0,15600.0,6300.0,210.0,141.0
0.01,0.99,0,2.82,0.57,0.136,15.0,55.0,30.0,3.0,1.0012121212121212,10140,0,24.0,20140915.0,43940,63.0,1.0,3350,8.0,100,1.0,1150,0.5,1.0,0.0,26.0,0.0,26.0,0.0,1.0,2.0,2.0,0.0,0,2.0,0.0,0,4620,0.0,0,1344.0,85.0,620.0,69.0,6.0,2.0,1.0,8.0,4.0,7.0,7.0,592.0,73.0,21.0,19.0,0.0,8.0,1.0,7.0,0.0,0.0,8.0,23.0,3.0,0.0,0.0,344.0,2200.0,73.0,7.0,7.0,2600.0,1700.0,20400.0,78.0,1.0,1.0,20400.0,20400.0,23.0,104.0
0.01,0.76,0,0.55,0.56,0.58,20.0,11.0,9.0,3.0,1.0012121212121212,24570,0,38.0,20120723.0,583510,288.0,0.15,67900,7.0,75360,0.1,1720,0.4,3.0,10.0,10.0,10.0,10.0,0.0,0.0,2.0,2.0,711.0,10000,5.0,0.0,12240,128930,0.0,0,2128.0,82.0,543.0,74.0,11.0,7.0,3.0,19.0,1.0,7.0,9.0,506.0,76.0,46.0,45.0,2.0,15.0,3.0,12.0,0.0,1.0,11.0,56.0,6.0,0.0,0.0,351.0,2300.0,75.0,12.0,12.0,3100.0,2033.0,3100.0,80.0,3.0,5.0,4800.0,2333.0,10.0,50.0
0.02,0.92,2400,1.42,0.78,0.49700000000000005,22.0,10.0,10.0,3.0,1.0,17190,0,18.0,20160404.0,305400,196.0,0.2,75980,6.0,7310,0.05,1200,0.5,1.0,3.0,6.0,3.0,6.0,2.0,2.0,9.0,9.0,89357.0,2350,6.0,0.0,1370,13930,0.0,0,777.0,82.0,538.0,77.0,18.0,10.0,6.0,23.0,2.0,9.0,15.0,484.0,75.0,48.0,37.0,3.0,21.0,9.0,12.0,1.0,5.0,29.0,47.0,16.0,0.0,1.0,344.0,2100.0,72.0,12.0,12.0,3300.0,1950.0,9300.0,78.0,9.0,10.0,21600.0,8966.0,17.0,9.0
0.0,0.82,5000,0.98,0.96,0.466,29.0,28.0,32.0,2.0,1.0,18860,0,22.0,20160428.0,432830,215.0,0.1,110430,7.0,4310,0.65,1780,0.4,1.0,16.0,28.0,26.0,28.0,0.0,0.0,2.0,2.0,0.0,31000,6.0,0.0,1960,27440,0.0,0,753.0,82.0,524.0,76.0,22.0,12.0,6.0,28.0,6.0,18.0,22.0,499.0,77.0,40.0,40.0,2.0,18.0,7.0,11.0,0.0,0.0,11.0,47.0,0.0,0.0,0.0,360.0,2400.0,75.0,11.0,11.0,7100.0,2709.0,10800.0,80.0,7.0,8.0,15600.0,9042.0,14.0,94.0
0.0,1.0,0,0.51,0.58,0.28600000000000003,15.0,23.0,22.0,4.0,1.0012121212121212,6200,0,37.0,20121128.0,146020,141.0,0.4,17480,8.0,790,0.2,1120,0.5,1.0,9.0,23.0,9.0,23.0,0.0,1.0,1.0,2.0,0.0,1280,2.0,0.0,0,2820,0.0,0,2000.0,83.0,646.0,72.0,6.0,4.0,1.0,7.0,1.0,7.0,7.0,629.0,77.0,18.0,18.0,0.0,6.0,2.0,4.0,3.0,5.0,8.0,16.0,0.0,4.0,0.0,339.0,1700.0,76.0,4.0,5.0,2200.0,1500.0,7300.0,78.0,2.0,2.0,7800.0,6900.0,8.0,2.0
0.01,0.72,6000,0.24,1.0,0.494,20.0,19.0,13.0,2.0,1.0,12500,0,12.0,20170331.0,122050,178.0,0.5,23000,6.0,33450,0.15,1560,0.45,3.0,8.0,19.0,5.0,27.0,0.0,3.0,3.0,3.0,0.0,820,3.0,0.0,1180,19230,0.0,0,416.0,83.0,629.0,77.0,8.0,3.0,3.0,12.0,5.0,7.0,9.0,602.0,77.0,22.0,18.0,0.0,10.0,2.0,8.0,0.0,0.0,6.0,25.0,5.0,1.0,0.0,348.0,2000.0,76.0,8.0,9.0,3400.0,1725.0,22600.0,83.0,2.0,2.0,51600.0,26700.0,16.0,109.0
0.02,0.97,0,0.55,0.46,0.469,17.0,12.0,11.0,4.0,1.0012121212121212,21250,0,38.0,20110528.0,398760,313.0,0.4,37100,6.0,8600,0.1,1110,0.5,1.0,12.0,12.0,12.0,12.0,0.0,1.0,5.0,7.0,5204.0,1090,5.0,0.0,1880,45290,0.0,1,2550.0,83.0,548.0,79.0,14.0,8.0,2.0,15.0,7.0,11.0,12.0,510.0,75.0,53.0,40.0,5.0,15.0,4.0,11.0,2.0,3.0,15.0,52.0,39.0,4.0,3.0,356.0,2400.0,74.0,11.0,12.0,4600.0,2027.0,8200.0,78.0,4.0,5.0,14400.0,8250.0,2.0,10.0
0.02,0.98,1100,0.99,1.0,0.444,23.0,26.0,19.0,2.0,1.0012121212121212,23560,0,13.0,20170220.0,244890,163.0,0.75,18080,6.0,8650,1.0,1030,0.6,1.0,0.0,26.0,0.0,26.0,0.0,6.0,6.0,6.0,0.0,510,9.0,0.0,0,23120,0.0,1,455.0,84.0,561.0,77.0,13.0,9.0,4.0,19.0,5.0,11.0,15.0,475.0,76.0,71.0,57.0,11.0,16.0,2.0,14.0,2.0,7.0,28.0,75.0,79.0,5.0,15.0,360.0,2300.0,74.0,14.0,15.0,3200.0,2207.0,1800.0,82.0,2.0,3.0,1800.0,1400.0,4.0,7.0
0.03,0.83,10500,0.75,0.94,0.266,21.0,29.0,20.0,3.0,1.0,14670,0,29.0,20150731.0,70420,145.0,0.45,25700,8.0,1520,0.4,730,0.55,3.0,11.0,16.0,13.0,26.0,0.0,2.0,2.0,7.0,0.0,2240,2.0,0.0,0,3080,0.0,0,1025.0,87.0,648.0,79.0,10.0,7.0,2.0,12.0,3.0,6.0,12.0,620.0,76.0,26.0,23.0,0.0,13.0,6.0,7.0,2.0,3.0,16.0,30.0,7.0,0.0,1.0,309.0,1200.0,75.0,7.0,7.0,1700.0,1185.0,10000.0,78.0,6.0,7.0,13200.0,6366.0,12.0,11.0
0.0,1.0,0,0.89,0.89,0.319,7.0,17.0,21.0,1.0,1.0012121212121212,8680,0,16.0,20160904.0,194530,121.0,0.4,24850,6.0,5540,0.4,1340,0.45,1.0,6.0,17.0,6.0,17.0,0.0,0.0,2.0,2.0,598962.0,1540,5.0,0.0,0,0,0.0,0,624.0,89.0,531.0,76.0,15.0,8.0,5.0,20.0,1.0,7.0,9.0,494.0,74.0,31.0,30.0,2.0,15.0,7.0,8.0,0.0,0.0,11.0,38.0,6.0,0.0,0.0,317.0,2400.0,71.0,8.0,8.0,3800.0,1837.0,5800.0,75.0,7.0,7.0,16800.0,7242.0,14.0,155.0
0.05,0.95,100,3.6,0.83,0.315,17.0,34.0,40.0,1.0,1.0,13110,0,15.0,20160831.0,92360,110.0,1.0,16790,7.0,850,1.0,710,0.65,1.0,0.0,8.0,0.0,8.0,0.0,0.0,6.0,6.0,0.0,0,8.0,0.0,0,11330,0.0,1,628.0,118.0,532.0,76.0,19.0,10.0,6.0,26.0,5.0,10.0,20.0,507.0,75.0,31.0,25.0,7.0,10.0,3.0,7.0,1.0,3.0,11.0,51.0,37.0,0.0,3.0,326.0,1300.0,73.0,7.0,7.0,2300.0,1442.0,1200.0,79.0,3.0,4.0,1200.0,1066.0,23.0,19.0
0.02,0.98,2000,0.58,0.54,0.33799999999999997,17.0,19.0,11.0,4.0,1.0,8050,0,29.0,20130911.0,145140,161.0,0.4,40110,8.0,2460,0.15,1050,0.5,1.0,7.0,11.0,7.0,11.0,0.0,1.0,1.0,7.0,1142170.0,2100,6.0,0.0,2600,7510,0.0,0,1713.0,88.0,524.0,80.0,8.0,7.0,1.0,11.0,0.0,5.0,8.0,490.0,75.0,30.0,27.0,2.0,16.0,7.0,9.0,0.0,1.0,18.0,34.0,4.0,0.0,0.0,334.0,2100.0,72.0,9.0,9.0,4900.0,1866.0,10200.0,75.0,7.0,7.0,18000.0,7342.0,47.0,65.0
0.02,0.98,3000,0.9,1.0,0.513,21.0,15.0,19.0,2.0,1.0,13210,0,22.0,20160520.0,331270,294.0,0.4,45990,7.0,8680,0.1,990,0.55,3.0,5.0,15.0,5.0,21.0,0.0,2.0,7.0,7.0,47227.0,800,9.0,0.0,1340,22840,0.0,1,731.0,82.0,534.0,76.0,13.0,9.0,3.0,16.0,9.0,10.0,11.0,500.0,76.0,52.0,41.0,5.0,19.0,5.0,14.0,1.0,1.0,24.0,75.0,45.0,3.0,5.0,355.0,2000.0,74.0,14.0,15.0,3100.0,1828.0,3400.0,77.0,5.0,6.0,7200.0,4080.0,13.0,1.0
0.03,0.95,10000,3.71,0.72,0.6409999999999999,39.0,11.0,8.0,3.0,1.0012121212121212,79890,0,23.0,20150701.0,748890,266.0,0.1,69580,8.0,10400,0.05,760,0.6,1.0,8.0,8.0,8.0,8.0,6.0,2.0,10.0,10.0,106.0,8800,21.0,0.0,0,30930,0.0,0,1055.0,87.0,539.0,79.0,11.0,8.0,1.0,29.0,8.0,14.0,23.0,497.0,75.0,66.0,51.0,13.0,18.0,3.0,15.0,0.0,0.0,13.0,56.0,55.0,0.0,0.0,360.0,2400.0,73.0,15.0,17.0,4600.0,2133.0,14800.0,84.0,3.0,3.0,19800.0,14500.0,1.0,132.0
0.01,0.99,0,1.05,0.59,0.406,17.0,61.0,23.0,4.0,1.0012121212121212,14140,0,43.0,20120228.0,249840,216.0,0.65,39260,7.0,7300,0.4,990,0.55,1.0,13.0,15.0,13.0,15.0,1.0,2.0,12.0,12.0,0.0,580,8.0,0.0,0,4580,0.0,1,2274.0,94.0,544.0,73.0,13.0,8.0,4.0,18.0,2.0,6.0,9.0,502.0,77.0,62.0,55.0,8.0,24.0,6.0,18.0,0.0,1.0,31.0,92.0,40.0,1.0,0.0,292.0,1700.0,75.0,18.0,19.0,2300.0,1616.0,3100.0,81.0,6.0,7.0,9600.0,5950.0,4.0,72.0
0.03,0.97,0,0.98,0.63,0.24100000000000002,15.0,26.0,24.0,3.0,1.0012121212121212,10320,0,17.0,20151226.0,111830,92.0,0.45,11000,7.0,3820,0.05,870,0.6,1.0,0.0,26.0,0.0,26.0,0.0,0.0,8.0,8.0,10.0,3030,9.0,0.0,2720,7230,0.0,0,877.0,83.0,640.0,77.0,13.0,8.0,3.0,17.0,4.0,10.0,11.0,617.0,77.0,43.0,43.0,0.0,9.0,3.0,6.0,1.0,2.0,10.0,49.0,3.0,1.0,0.0,352.0,2400.0,76.0,6.0,8.0,2700.0,2183.0,11400.0,82.0,3.0,3.0,13800.0,11200.0,1.0,14.0
0.02,0.98,500,0.31,0.65,0.397,19.0,20.0,17.0,3.0,1.0012121212121212,31060,0,26.0,20141104.0,179550,169.0,0.2,36140,8.0,8310,0.05,870,0.6,1.0,8.0,8.0,8.0,10.0,0.0,1.0,4.0,4.0,447413.0,3080,9.0,0.0,0,22050,0.0,0,1294.0,82.0,638.0,83.0,7.0,3.0,2.0,9.0,0.0,3.0,5.0,608.0,74.0,26.0,23.0,1.0,6.0,1.0,5.0,0.0,1.0,11.0,25.0,6.0,0.0,0.0,360.0,2300.0,75.0,5.0,6.0,2500.0,2200.0,3600.0,67.0,1.0,1.0,3600.0,3600.0,32.0,55.0
0.02,0.88,500,0.83,0.74,0.366,18.0,17.0,20.0,3.0,1.0,22640,0,25.0,20150501.0,222230,155.0,0.5,32510,5.0,6390,0.2,1250,0.5,1.0,7.0,17.0,7.0,20.0,0.0,3.0,7.0,7.0,108264.0,1070,4.0,0.0,1010,35480,0.0,0,1116.0,84.0,629.0,77.0,8.0,6.0,2.0,9.0,0.0,3.0,6.0,600.0,78.0,33.0,22.0,0.0,14.0,6.0,8.0,0.0,0.0,8.0,31.0,20.0,0.0,0.0,359.0,2600.0,73.0,8.0,9.0,3800.0,2037.0,13700.0,80.0,6.0,7.0,27000.0,11916.0,42.0,111.0
0.03,0.94,300,34.34,1.0,0.49700000000000005,17.0,15.0,11.0,3.0,1.0012121212121212,10390,0,23.0,20160408.0,233710,237.0,0.2,38810,8.0,4400,0.05,980,0.55,1.0,5.0,15.0,5.0,17.0,2.0,1.0,5.0,5.0,518523.0,2430,5.0,0.0,1000,10330,0.0,0,773.0,82.0,554.0,74.0,32.0,15.0,10.0,50.0,13.0,23.0,41.0,499.0,77.0,54.0,46.0,3.0,21.0,6.0,15.0,1.0,2.0,16.0,87.0,24.0,1.0,0.0,357.0,1900.0,77.0,15.0,17.0,4600.0,1733.0,16700.0,79.0,6.0,6.0,20400.0,8366.0,2.0,20.0
0.02,0.98,0,0.99,0.61,0.27699999999999997,18.0,33.0,15.0,3.0,1.0012121212121212,11190,0,25.0,20141009.0,92740,143.0,1.0,12500,6.0,660,1.0,770,0.6,1.0,0.0,33.0,0.0,33.0,0.0,2.0,3.0,7.0,0.0,30,6.0,0.0,0,810,0.0,0,1320.0,96.0,526.0,77.0,9.0,5.0,3.0,13.0,6.0,8.0,12.0,480.0,73.0,32.0,31.0,1.0,7.0,1.0,6.0,0.0,0.0,6.0,40.0,7.0,0.0,0.0,353.0,1800.0,73.0,6.0,6.0,3700.0,1783.0,4200.0,75.0,1.0,1.0,4200.0,4200.0,10.0,135.0
0.01,0.99,1700,0.74,1.0,0.29100000000000004,14.0,17.0,17.0,2.0,1.0,15250,0,12.0,20170302.0,251610,105.0,0.3,46410,6.0,9870,0.05,1360,0.45,3.0,6.0,12.0,6.0,12.0,1.0,5.0,5.0,5.0,291.0,3760,12.0,0.0,0,4000,0.0,0,445.0,83.0,641.0,73.0,19.0,7.0,4.0,21.0,10.0,16.0,17.0,614.0,74.0,26.0,24.0,0.0,12.0,3.0,9.0,2.0,4.0,12.0,24.0,3.0,2.0,0.0,324.0,2100.0,73.0,9.0,9.0,4200.0,1877.0,4600.0,74.0,3.0,4.0,6600.0,4500.0,-1.0,7.0
0.01,0.75,0,0.3,1.0,0.711,20.0,28.0,5.0,3.0,1.0012121212121212,90250,0,9.0,20170610.0,128650,192.0,0.2,47960,6.0,176350,0.3,1440,0.45,4.0,13.0,28.0,13.0,28.0,0.0,0.0,1.0,1.0,1292763.0,10000,7.0,0.0,10000,37740,0.0,0,345.0,82.0,624.0,77.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,610.0,78.0,15.0,15.0,0.0,4.0,1.0,3.0,0.0,0.0,3.0,37.0,0.0,2.0,0.0,311.0,2900.0,77.0,3.0,3.0,3500.0,2633.0,9600.0,78.0,1.0,1.0,9600.0,9600.0,106.0,151.0
0.0,0.22,5000,29.65,1.0,0.086,15.0,47.0,31.0,2.0,1.0,10510,0,15.0,20161226.0,168110,37.0,0.8,2560,11.0,1530,1.0,8960,0.15,2.0,0.0,30.0,0.0,52.0,0.6492961224993825,0.0,1.0,1.0,0.0,300,2.0,0.0,0,530,1.0,0,511.0,96.0,624.0,93.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,606.0,78.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.0,78.0,1.0,1.0,7200.0,7200.0,338.0,84.0
0.03,0.97,3000,0.9,0.96,0.586,20.0,22.0,9.0,3.0,1.0012121212121212,3340,0,23.0,20160313.0,237880,306.0,0.45,24390,7.0,9830,0.2,970,0.65,1.0,4.0,17.0,5.0,17.0,0.0,0.0,3.0,6.0,69397.0,1440,6.0,0.0,0,22600,0.0,0,799.0,85.0,586.0,75.0,14.0,9.0,3.0,20.0,5.0,10.0,15.0,565.0,74.0,52.0,47.0,1.0,24.0,7.0,17.0,4.0,7.0,26.0,74.0,12.0,5.0,1.0,349.0,1600.0,74.0,17.0,17.0,4100.0,1747.0,4800.0,78.0,7.0,9.0,8400.0,5314.0,7.0,10.0
